ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002047.SZ,20200408,4.89,4.9,4.75,4.77,4.88,-0.11000000000000032,-2.2541,121374.35,58261.656
002047.SZ,20200407,4.82,4.96,4.8,4.88,4.78,0.09999999999999964,2.0921,183652.72,89396.314
002047.SZ,20200403,4.63,4.88,4.62,4.78,4.62,0.16000000000000014,3.4632,232326.45,110254.996
002047.SZ,20200402,4.57,4.63,4.44,4.62,4.57,0.04999999999999982,1.0941,153412.0,69340.114
002047.SZ,20200401,4.6,4.8,4.45,4.57,4.68,-0.10999999999999943,-2.3504,262097.45,120375.458
002047.SZ,20200331,4.71,4.85,4.56,4.68,4.68,0.0,0.0,141222.34,66123.308
002047.SZ,20200330,4.67,4.74,4.59,4.68,4.82,-0.14000000000000057,-2.9046,170648.56,79602.623
002047.SZ,20200327,4.49,4.87,4.48,4.82,4.44,0.3799999999999999,8.5586,363160.13,171997.057
002047.SZ,20200326,4.2,4.51,4.16,4.44,4.22,0.22000000000000064,5.2133,283215.87,123842.111
002047.SZ,20200325,4.16,4.32,4.11,4.22,4.08,0.13999999999999968,3.4314,194490.0,81821.556
002047.SZ,20200324,4.09,4.09,4.0,4.08,4.01,0.07000000000000028,1.7456,90240.28,36620.83
002047.SZ,20200323,4.14,4.15,4.0,4.01,4.22,-0.20999999999999996,-4.9763,119529.37,48872.492
002047.SZ,20200320,4.2,4.23,4.14,4.22,4.17,0.04999999999999982,1.199,101816.67,42658.524
002047.SZ,20200319,4.16,4.24,4.08,4.17,4.17,0.0,0.0,158553.01,65747.506
002047.SZ,20200318,4.36,4.41,4.17,4.17,4.3,-0.1299999999999999,-3.0233,127273.78,54763.185
002047.SZ,20200317,4.45,4.49,4.15,4.3,4.42,-0.1200000000000001,-2.7149,168900.87,72671.867
002047.SZ,20200316,4.64,4.67,4.4,4.42,4.6,-0.17999999999999972,-3.913,167511.97,76077.115
002047.SZ,20200313,4.47,4.68,4.46,4.6,4.73,-0.13000000000000078,-2.7484,227970.62,103673.524
002047.SZ,20200312,4.88,4.88,4.69,4.73,4.88,-0.14999999999999947,-3.0738,206286.01,97941.306
002047.SZ,20200311,4.95,5.06,4.88,4.88,4.95,-0.07000000000000028,-1.4141,223150.0,111156.084
002047.SZ,20200310,4.72,4.97,4.71,4.95,4.86,0.08999999999999986,1.8519,197920.98,95878.907
002047.SZ,20200309,5.03,5.06,4.85,4.86,5.08,-0.21999999999999975,-4.3307,216308.96,107135.746
002047.SZ,20200306,5.06,5.12,5.03,5.08,5.12,-0.040000000000000036,-0.7813,156102.12,79221.32
002047.SZ,20200305,5.17,5.18,5.06,5.12,5.1,0.020000000000000462,0.3922,213888.34,109486.543
002047.SZ,20200304,4.95,5.1,4.92,5.1,4.96,0.13999999999999968,2.8226,229585.02,115528.29
002047.SZ,20200303,5.01,5.05,4.92,4.96,4.94,0.019999999999999574,0.4049,149332.11,74633.845
002047.SZ,20200302,4.72,5.03,4.72,4.94,4.71,0.23000000000000043,4.8832,149365.66,73088.155
002047.SZ,20200228,4.8,4.91,4.69,4.71,4.98,-0.27000000000000046,-5.4217,179276.69,85978.16
002047.SZ,20200227,5.01,5.1,4.97,4.98,5.01,-0.02999999999999936,-0.5988,139918.17,70376.951
002047.SZ,20200226,4.85,5.18,4.81,5.01,4.91,0.09999999999999964,2.0367,305356.83,152813.657
002047.SZ,20200225,5.0,5.0,4.75,4.91,5.05,-0.13999999999999968,-2.7723,266248.49,129636.519
002047.SZ,20200224,5.1,5.1,5.0,5.05,5.11,-0.0600000000000005,-1.1742,198678.53,100174.6
002047.SZ,20200221,5.09,5.15,5.07,5.11,5.11,0.0,0.0,151933.24,77574.452
002047.SZ,20200220,5.12,5.13,5.02,5.11,5.07,0.040000000000000036,0.789,135558.68,68766.268
002047.SZ,20200219,5.15,5.25,5.06,5.07,5.14,-0.0699999999999994,-1.3619,148263.0,76314.059
002047.SZ,20200218,5.02,5.18,4.97,5.14,5.01,0.1299999999999999,2.5948,151755.73,77557.663
002047.SZ,20200217,4.89,5.02,4.86,5.01,4.86,0.14999999999999947,3.0864,130381.5,64727.753
002047.SZ,20200214,4.87,4.89,4.8,4.86,4.86,0.0,0.0,89263.55,43250.461
002047.SZ,20200213,4.93,4.94,4.85,4.86,4.91,-0.04999999999999982,-1.0183,77338.07,37767.498
002047.SZ,20200212,4.85,4.96,4.83,4.91,4.87,0.040000000000000036,0.8214,117687.71,57692.424
002047.SZ,20200211,4.92,4.94,4.86,4.87,4.85,0.020000000000000462,0.4124,122969.3,60201.433
002047.SZ,20200210,4.8,4.88,4.76,4.85,4.8,0.04999999999999982,1.0417,104363.85,50458.94
002047.SZ,20200207,4.8,4.87,4.72,4.8,4.82,-0.020000000000000462,-0.4149,141972.52,67923.149
002047.SZ,20200206,4.72,5.05,4.6,4.82,4.72,0.10000000000000053,2.1186,221544.37,106266.321
002047.SZ,20200205,4.66,4.85,4.64,4.72,4.66,0.05999999999999961,1.2876,177826.53,84576.934
002047.SZ,20200204,4.55,4.86,4.55,4.66,5.06,-0.39999999999999947,-7.9051,305416.99,142313.226
002047.SZ,20200203,5.06,5.06,5.06,5.06,5.62,-0.5600000000000005,-9.9644,12228.0,6187.368
002047.SZ,20200123,5.88,5.88,5.48,5.62,5.92,-0.2999999999999998,-5.0676,231492.06,131625.931
002047.SZ,20200122,6.09,6.09,5.92,5.92,6.07,-0.15000000000000036,-2.4712,167066.58,99604.8
002047.SZ,20200121,6.17,6.23,6.06,6.07,6.16,-0.08999999999999986,-1.461,154068.29,93946.657
002047.SZ,20200120,6.09,6.27,6.09,6.16,6.06,0.10000000000000053,1.6502,259171.91,160580.068
002047.SZ,20200117,6.13,6.16,6.05,6.06,6.11,-0.05000000000000071,-0.8183,136586.03,83094.637
002047.SZ,20200116,6.09,6.25,6.09,6.11,6.17,-0.05999999999999961,-0.9724,164217.53,101119.55
002047.SZ,20200115,6.37,6.49,6.11,6.17,6.25,-0.08000000000000007,-1.28,373081.5,233466.792
002047.SZ,20200114,6.12,6.35,6.12,6.25,6.07,0.17999999999999972,2.9654,331933.99,207553.382
002047.SZ,20200113,6.02,6.18,6.02,6.07,5.98,0.08999999999999986,1.505,339101.39,206767.682
002047.SZ,20200110,6.29,6.29,5.98,5.98,6.3,-0.3199999999999994,-5.0794,463928.74,282736.948
002047.SZ,20200109,6.06,6.39,6.06,6.3,6.05,0.25,4.1322,398942.22,249956.849
002047.SZ,20200108,6.04,6.17,5.98,6.05,6.06,-0.009999999999999787,-0.165,168063.53,101989.029
002047.SZ,20200107,6.11,6.11,6.03,6.06,6.1,-0.040000000000000036,-0.6557,160298.67,97061.088
002047.SZ,20200106,6.17,6.29,6.03,6.1,6.23,-0.13000000000000078,-2.0867,281976.05,172656.003
002047.SZ,20200103,5.79,6.31,5.76,6.23,5.78,0.4500000000000002,7.7855,561034.62,340578.897
002047.SZ,20200102,5.78,5.83,5.76,5.78,5.77,0.010000000000000675,0.1733,136148.6,78712.276
002047.SZ,20191231,5.83,5.84,5.75,5.77,5.83,-0.0600000000000005,-1.0292,86026.64,49690.514
002047.SZ,20191230,5.81,5.88,5.66,5.83,5.83,0.0,0.0,112735.0,65233.698
002047.SZ,20191227,5.91,5.94,5.82,5.83,5.91,-0.08000000000000007,-1.3536,94792.0,55688.438
002047.SZ,20191226,5.88,5.93,5.83,5.91,5.88,0.03000000000000025,0.5102,77356.0,45385.684
002047.SZ,20191225,5.94,5.94,5.86,5.88,5.94,-0.0600000000000005,-1.0101,70979.26,41833.927
002047.SZ,20191224,5.8,5.97,5.77,5.94,5.83,0.11000000000000032,1.8868,83183.0,48938.466
002047.SZ,20191223,5.98,6.0,5.82,5.83,5.98,-0.15000000000000036,-2.5084,115321.72,67868.142
002047.SZ,20191220,6.01,6.03,5.93,5.98,6.02,-0.03999999999999915,-0.6645,152236.63,91056.603
002047.SZ,20191219,5.98,6.04,5.93,6.02,5.98,0.03999999999999915,0.6689,106134.0,63534.882
002047.SZ,20191218,6.07,6.09,5.96,5.98,6.07,-0.08999999999999986,-1.4827,177682.22,107232.183
002047.SZ,20191217,6.0,6.09,5.94,6.07,6.0,0.07000000000000028,1.1667,195720.18,117728.998
002047.SZ,20191216,6.04,6.05,5.93,6.0,6.03,-0.03000000000000025,-0.4975,161162.41,96258.426
002047.SZ,20191213,6.01,6.07,5.93,6.03,6.0,0.03000000000000025,0.5,194772.63,116962.235
002047.SZ,20191212,6.17,6.28,5.95,6.0,6.18,-0.17999999999999972,-2.9126,307294.62,186682.041
