ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603027.SH,20200408,26.9,27.35,26.6,26.78,27.4,-0.6199999999999974,-2.2628,48156.33,129390.746
603027.SH,20200407,27.5,27.81,26.81,27.4,26.99,0.41000000000000014,1.5191,94882.5,258887.507
603027.SH,20200403,25.27,27.45,25.06,26.99,25.32,1.6699999999999982,6.5956,83688.03,222677.794
603027.SH,20200402,25.7,25.7,24.91,25.32,25.52,-0.1999999999999993,-0.7837,27625.1,69533.098
603027.SH,20200401,25.93,26.11,25.29,25.52,25.95,-0.4299999999999997,-1.657,56224.37,144057.082
603027.SH,20200331,24.78,26.25,24.5,25.95,24.53,1.4199999999999982,5.7888,74562.42,190797.754
603027.SH,20200330,25.06,25.3,24.35,24.53,25.06,-0.5299999999999976,-2.1149,49026.3,121098.612
603027.SH,20200327,25.37,25.83,24.97,25.06,25.25,-0.19000000000000128,-0.7525,39450.94,99928.712
603027.SH,20200326,24.69,25.5,24.68,25.25,24.86,0.39000000000000057,1.5688,50706.43,127461.27
603027.SH,20200325,24.51,25.7,24.3,24.86,24.14,0.7199999999999989,2.9826,81809.72,203881.14
603027.SH,20200324,23.5,24.2,22.89,24.14,22.88,1.2600000000000016,5.507,66701.72,157509.54
603027.SH,20200323,22.6,23.18,22.34,22.88,23.2,-0.3200000000000003,-1.3793,31093.64,71192.068
603027.SH,20200320,22.55,23.26,22.3,23.2,22.25,0.9499999999999993,4.2697,37755.75,85986.051
603027.SH,20200319,22.5,22.7,21.5,22.25,22.46,-0.21000000000000085,-0.935,38228.7,84763.429
603027.SH,20200318,23.39,23.6,22.3,22.46,23.22,-0.759999999999998,-3.273,46210.8,106732.547
603027.SH,20200317,23.1,23.8,21.5,23.22,22.9,0.3200000000000003,1.3974,57139.09,130244.753
603027.SH,20200316,24.0,24.22,22.78,22.9,23.84,-0.9400000000000013,-3.943,52089.11,122887.992
603027.SH,20200313,22.7,24.19,22.3,23.84,23.6,0.23999999999999844,1.0169,56313.13,131784.218
603027.SH,20200312,24.1,24.28,23.35,23.6,24.37,-0.7699999999999996,-3.1596,52366.81,123947.688
603027.SH,20200311,24.58,24.92,24.37,24.37,24.47,-0.09999999999999787,-0.4087,38406.48,94571.929
603027.SH,20200310,24.57,25.02,23.77,24.47,24.5,-0.030000000000001137,-0.1224,61973.6,151217.012
603027.SH,20200309,25.12,25.45,24.5,24.5,25.6,-1.1000000000000014,-4.2969,67829.75,169042.203
603027.SH,20200306,25.6,25.95,25.15,25.6,25.85,-0.25,-0.9671,48401.1,123715.495
603027.SH,20200305,25.9,26.36,25.5,25.85,25.97,-0.11999999999999744,-0.4621,63777.47,165103.515
603027.SH,20200304,24.97,26.15,24.8,25.97,25.13,0.8399999999999999,3.3426,78606.59,201352.222
603027.SH,20200303,23.88,25.31,23.8,25.13,23.76,1.3699999999999974,5.766,100851.26,250789.782
603027.SH,20200302,23.44,24.35,23.05,23.76,23.0,0.7600000000000016,3.3043,73126.92,173806.287
603027.SH,20200228,23.0,24.27,22.89,23.0,24.0,-1.0,-4.1667,79078.17,186296.458
603027.SH,20200227,22.34,24.41,22.34,24.0,22.29,1.7100000000000009,7.6716,118182.84,279591.081
603027.SH,20200226,22.49,22.77,22.11,22.29,22.89,-0.6000000000000014,-2.6212,48651.45,108964.153
603027.SH,20200225,22.62,22.91,22.21,22.89,22.93,-0.03999999999999915,-0.1744,54023.83,122336.272
603027.SH,20200224,22.98,23.46,22.84,22.93,23.18,-0.25,-1.0785,70994.31,163601.633
603027.SH,20200221,22.49,23.51,22.47,23.18,22.62,0.5599999999999987,2.4757,108523.66,250804.569
603027.SH,20200220,21.81,22.8,21.79,22.62,21.73,0.8900000000000006,4.0957,72943.19,163899.508
603027.SH,20200219,21.76,22.17,21.62,21.73,21.91,-0.17999999999999972,-0.8215,52796.01,115548.955
603027.SH,20200218,22.06,22.29,21.8,21.91,22.16,-0.25,-1.1282,47272.47,103807.639
603027.SH,20200217,21.9,22.42,21.76,22.16,21.92,0.23999999999999844,1.0949,62200.12,137346.075
603027.SH,20200214,21.53,22.55,21.53,21.92,21.64,0.28000000000000114,1.2939,67711.42,149892.017
603027.SH,20200213,21.74,21.95,21.45,21.64,21.63,0.010000000000001563,0.0462,35996.42,77964.172
603027.SH,20200212,21.37,21.85,21.28,21.63,21.41,0.21999999999999886,1.0276,61708.34,133040.366
603027.SH,20200211,21.4,21.7,21.2,21.41,21.47,-0.05999999999999872,-0.2795,46484.65,99579.893
603027.SH,20200210,20.36,21.75,20.34,21.47,20.53,0.9399999999999977,4.5787,75089.11,159611.684
603027.SH,20200207,19.97,20.7,19.66,20.53,20.01,0.5199999999999996,2.5987,74115.66,149538.126
603027.SH,20200206,19.87,20.33,19.53,20.01,19.87,0.14000000000000057,0.7046,50629.8,101605.799
603027.SH,20200205,19.9,20.13,19.53,19.87,19.83,0.0400000000000027,0.2017,53556.94,106311.771
603027.SH,20200204,18.0,19.93,18.0,19.83,18.12,1.7099999999999973,9.4371,103892.62,200071.008
603027.SH,20200203,18.12,18.49,18.12,18.12,20.13,-2.009999999999998,-9.9851,121551.9,220723.32
603027.SH,20200123,20.7,20.86,19.83,20.13,20.93,-0.8000000000000007,-3.8223,61551.15,125565.172
