ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600833.SH,20200408,9.32,9.44,9.21,9.34,9.27,0.07000000000000028,0.7551,14644.8,13664.776
600833.SH,20200407,9.18,9.3,9.17,9.27,9.1,0.16999999999999993,1.8681,14291.01,13230.197
600833.SH,20200403,9.08,9.15,9.03,9.1,9.08,0.019999999999999574,0.2203,7970.02,7249.039
600833.SH,20200402,8.95,9.08,8.91,9.08,9.0,0.08000000000000007,0.8889,8560.01,7710.601
600833.SH,20200401,9.02,9.09,8.96,9.0,9.02,-0.019999999999999574,-0.2217,10269.01,9274.018
600833.SH,20200331,9.17,9.18,9.0,9.02,9.09,-0.07000000000000028,-0.7701,11188.0,10147.626
600833.SH,20200330,9.25,9.25,9.03,9.09,9.31,-0.22000000000000064,-2.3631,13814.0,12561.7
600833.SH,20200327,9.45,9.45,9.3,9.31,9.4,-0.08999999999999986,-0.9574,14845.94,13909.129
600833.SH,20200326,9.39,9.45,9.3,9.4,9.39,0.009999999999999787,0.1065,15813.22,14821.877
600833.SH,20200325,9.31,9.4,9.26,9.39,9.23,0.16000000000000014,1.7335,17390.21,16248.414
600833.SH,20200324,9.27,9.34,9.06,9.23,9.19,0.040000000000000924,0.4353,14739.82,13570.698
600833.SH,20200323,9.21,9.39,9.13,9.19,9.32,-0.13000000000000078,-1.3948,15855.02,14690.703
600833.SH,20200320,9.04,9.33,8.99,9.32,9.04,0.28000000000000114,3.0973,21360.4,19641.043
600833.SH,20200319,8.96,9.11,8.85,9.04,9.01,0.02999999999999936,0.333,15613.0,14014.119
600833.SH,20200318,9.21,9.28,9.0,9.01,9.12,-0.10999999999999943,-1.2061,14667.87,13433.074
600833.SH,20200317,9.36,9.38,8.82,9.12,9.31,-0.19000000000000128,-2.0408,25130.56,22804.045
600833.SH,20200316,9.54,9.72,9.23,9.31,9.37,-0.05999999999999872,-0.6403,25642.47,24440.929
600833.SH,20200313,9.37,9.5,9.19,9.37,9.67,-0.3000000000000007,-3.1024,21000.95,19571.83
600833.SH,20200312,10.01,10.01,9.66,9.67,10.03,-0.35999999999999943,-3.5892,22866.01,22351.613
600833.SH,20200311,9.99,10.11,9.98,10.03,9.97,0.05999999999999872,0.6018,21107.0,21183.978
600833.SH,20200310,9.97,10.11,9.66,9.97,10.0,-0.02999999999999936,-0.3,30010.01,29686.101
600833.SH,20200309,10.0,10.15,9.98,10.0,10.16,-0.16000000000000014,-1.5748,27848.32,27963.426
600833.SH,20200306,10.14,10.27,10.09,10.16,10.11,0.05000000000000071,0.4946,34143.0,34864.831
600833.SH,20200305,10.07,10.11,10.01,10.11,10.02,0.08999999999999986,0.8982,28238.57,28448.765
600833.SH,20200304,10.14,10.15,9.96,10.02,10.13,-0.11000000000000121,-1.0859,23105.01,23193.818
600833.SH,20200303,10.09,10.28,10.08,10.13,10.08,0.05000000000000071,0.496,26484.75,26868.988
600833.SH,20200302,9.85,10.13,9.85,10.08,9.87,0.21000000000000085,2.1277,20295.32,20400.281
600833.SH,20200228,10.22,10.35,9.86,9.87,10.28,-0.41000000000000014,-3.9883,33804.32,34268.881
600833.SH,20200227,10.3,10.39,10.22,10.28,10.32,-0.040000000000000924,-0.3876,23038.02,23695.154
600833.SH,20200226,10.63,10.63,10.3,10.32,10.69,-0.3699999999999992,-3.4612,50715.72,52883.844
600833.SH,20200225,10.36,10.75,10.15,10.69,10.48,0.20999999999999908,2.0038,75278.44,79728.85
600833.SH,20200224,10.35,10.66,10.34,10.48,10.34,0.14000000000000057,1.354,41922.82,44013.97
600833.SH,20200221,10.37,10.37,10.23,10.34,10.31,0.02999999999999936,0.291,29125.0,30024.461
600833.SH,20200220,10.4,10.49,10.21,10.31,10.43,-0.11999999999999922,-1.1505,37075.59,38209.973
600833.SH,20200219,10.61,10.81,10.42,10.43,10.73,-0.3000000000000007,-2.7959,50783.13,53703.933
600833.SH,20200218,10.57,10.88,10.51,10.73,10.58,0.15000000000000036,1.4178,64189.44,68733.027
600833.SH,20200217,10.47,10.61,10.4,10.58,10.5,0.08000000000000007,0.7619,37409.93,39431.739
600833.SH,20200214,10.63,10.84,10.47,10.5,10.85,-0.34999999999999964,-3.2258,49292.53,52382.134
600833.SH,20200213,10.51,11.2,10.23,10.85,10.52,0.33000000000000007,3.1369,81157.22,86823.665
600833.SH,20200212,10.5,10.7,10.42,10.52,10.62,-0.09999999999999964,-0.9416,36695.21,38725.235
600833.SH,20200211,10.46,10.62,10.2,10.62,10.51,0.10999999999999943,1.0466,49861.31,51578.879
600833.SH,20200210,10.81,10.82,10.35,10.51,11.05,-0.5400000000000009,-4.8869,78153.88,82354.893
600833.SH,20200207,11.5,11.79,10.9,11.05,11.69,-0.6399999999999988,-5.4748,122673.08,138141.156
600833.SH,20200206,11.32,12.29,11.12,11.69,11.67,0.019999999999999574,0.1714,179536.07,212169.479
600833.SH,20200205,11.0,12.06,10.56,11.67,11.01,0.6600000000000001,5.9946,177683.54,198962.35
600833.SH,20200204,11.0,11.37,10.25,11.01,10.77,0.2400000000000002,2.2284,186484.85,204250.491
600833.SH,20200203,10.11,10.77,10.11,10.77,9.79,0.9800000000000004,10.0102,134363.82,142761.501
600833.SH,20200123,9.7,10.03,9.68,9.79,9.71,0.0799999999999983,0.8239,43164.01,42350.9
600833.SH,20200122,10.15,10.16,9.6,9.71,10.06,-0.34999999999999964,-3.4791,37600.4,36704.329
600833.SH,20200121,9.69,10.26,9.68,10.06,9.63,0.4299999999999997,4.4652,88424.79,87882.668
600833.SH,20200120,9.29,9.65,9.29,9.63,9.26,0.370000000000001,3.9957,30543.68,28891.107
600833.SH,20200117,9.34,9.36,9.25,9.26,9.34,-0.08000000000000007,-0.8565,8774.29,8161.505
600833.SH,20200116,9.41,9.43,9.3,9.34,9.4,-0.0600000000000005,-0.6383,9726.8,9094.145
600833.SH,20200115,9.5,9.51,9.36,9.4,9.48,-0.08000000000000007,-0.8439,8030.1,7561.474
600833.SH,20200114,9.4,9.55,9.32,9.48,9.36,0.120000000000001,1.2821,19652.0,18557.607
600833.SH,20200113,9.36,9.38,9.26,9.36,9.33,0.02999999999999936,0.3215,9652.39,8992.759
600833.SH,20200110,9.42,9.44,9.33,9.33,9.39,-0.0600000000000005,-0.639,15890.0,14915.19
600833.SH,20200109,9.34,9.41,9.34,9.39,9.29,0.10000000000000142,1.0764,8196.61,7688.656
600833.SH,20200108,9.39,9.42,9.29,9.29,9.43,-0.14000000000000057,-1.4846,17683.4,16541.312
600833.SH,20200107,9.37,9.43,9.36,9.43,9.37,0.0600000000000005,0.6403,15078.01,14152.896
600833.SH,20200106,9.41,9.46,9.31,9.37,9.45,-0.08000000000000007,-0.8466,18561.06,17430.251
600833.SH,20200103,9.47,9.58,9.41,9.45,9.47,-0.02000000000000135,-0.2112,21876.97,20764.703
600833.SH,20200102,9.42,9.52,9.37,9.47,9.41,0.0600000000000005,0.6376,29837.34,28148.929
600833.SH,20191231,9.4,9.48,9.31,9.41,9.4,0.009999999999999787,0.1064,30413.07,28640.396
600833.SH,20191230,9.36,9.53,9.28,9.4,9.43,-0.02999999999999936,-0.3181,9415.4,8821.065
600833.SH,20191227,9.38,9.59,9.36,9.43,9.44,-0.009999999999999787,-0.1059,14322.72,13507.101
600833.SH,20191226,9.33,9.55,9.24,9.44,9.35,0.08999999999999986,0.9626,20157.8,18810.206
600833.SH,20191225,9.0,9.58,8.94,9.35,8.98,0.3699999999999992,4.1203,37708.9,34965.234
600833.SH,20191224,9.08,9.08,8.89,8.98,8.91,0.07000000000000028,0.7856,6032.01,5404.939
600833.SH,20191223,9.03,9.08,8.91,8.91,9.08,-0.16999999999999993,-1.8722,9067.01,8165.218
600833.SH,20191220,9.2,9.23,9.05,9.08,9.2,-0.11999999999999922,-1.3043,11950.0,10901.287
600833.SH,20191219,9.18,9.22,9.14,9.2,9.16,0.03999999999999915,0.4367,7355.0,6751.797
600833.SH,20191218,9.2,9.26,9.15,9.16,9.2,-0.03999999999999915,-0.4348,9706.99,8921.377
600833.SH,20191217,9.12,9.24,9.05,9.2,9.08,0.11999999999999922,1.3216,13601.6,12459.813
600833.SH,20191216,8.94,9.1,8.88,9.08,8.94,0.14000000000000057,1.566,10924.15,9895.338
600833.SH,20191213,8.92,8.97,8.88,8.94,8.86,0.08000000000000007,0.9029,7771.57,6938.673
600833.SH,20191212,8.92,8.95,8.83,8.86,8.91,-0.05000000000000071,-0.5612,6681.0,5927.804
600833.SH,20191211,8.86,8.93,8.82,8.91,8.82,0.08999999999999986,1.0204,9897.1,8773.99
600833.SH,20191210,8.85,8.85,8.76,8.82,8.82,0.0,0.0,6302.58,5548.972
600833.SH,20191209,8.87,8.87,8.75,8.82,8.87,-0.049999999999998934,-0.5637,8597.78,7574.719
600833.SH,20191206,8.84,8.87,8.79,8.87,8.81,0.05999999999999872,0.681,6693.0,5914.468
600833.SH,20191205,8.76,8.81,8.68,8.81,8.73,0.08000000000000007,0.9164,5859.05,5134.581
600833.SH,20191204,8.65,8.74,8.65,8.73,8.71,0.019999999999999574,0.2296,4572.05,3980.165
600833.SH,20191203,8.65,8.71,8.56,8.71,8.69,0.02000000000000135,0.2301,7608.62,6567.391
600833.SH,20191202,8.74,8.8,8.64,8.69,8.76,-0.07000000000000028,-0.7991,6627.31,5770.447
600833.SH,20191129,8.86,8.86,8.69,8.76,8.8,-0.040000000000000924,-0.4545,6050.89,5296.93
600833.SH,20191128,8.72,8.85,8.71,8.8,8.73,0.07000000000000028,0.8018,8579.03,7551.14
600833.SH,20191127,8.71,8.75,8.66,8.73,8.71,0.019999999999999574,0.2296,5363.02,4676.655
600833.SH,20191126,8.71,8.77,8.68,8.71,8.72,-0.009999999999999787,-0.1147,4675.0,4075.465
600833.SH,20191125,8.76,8.77,8.66,8.72,8.69,0.030000000000001137,0.3452,5102.0,4447.252
600833.SH,20191122,8.74,8.87,8.68,8.69,8.73,-0.040000000000000924,-0.4582,7619.0,6677.247
600833.SH,20191121,8.78,8.79,8.68,8.73,8.77,-0.03999999999999915,-0.4561,6150.17,5365.247
600833.SH,20191120,8.85,8.87,8.76,8.77,8.85,-0.08000000000000007,-0.904,5551.46,4890.507
600833.SH,20191119,8.8,8.85,8.72,8.85,8.76,0.08999999999999986,1.0274,7729.85,6809.271
600833.SH,20191118,8.77,8.85,8.71,8.76,8.74,0.019999999999999574,0.2288,4577.71,4013.032
600833.SH,20191115,8.95,8.95,8.73,8.74,8.92,-0.17999999999999972,-2.0179,6479.0,5718.661
600833.SH,20191114,8.93,8.95,8.85,8.92,8.93,-0.009999999999999787,-0.112,4142.44,3692.045
600833.SH,20191113,8.96,8.98,8.85,8.93,8.97,-0.040000000000000924,-0.4459,5294.54,4718.511
600833.SH,20191112,8.89,8.99,8.85,8.97,8.91,0.0600000000000005,0.6734,5281.0,4700.242
600833.SH,20191111,9.13,9.13,8.9,8.91,9.13,-0.22000000000000064,-2.4096,9545.0,8600.058
600833.SH,20191108,9.16,9.16,9.08,9.13,9.13,0.0,0.0,6140.0,5601.553
600833.SH,20191107,9.08,9.17,9.02,9.13,9.1,0.030000000000001137,0.3297,6747.01,6140.084
600833.SH,20191106,9.25,9.25,9.03,9.1,9.2,-0.09999999999999964,-1.087,11624.05,10603.356
600833.SH,20191105,9.3,9.31,9.17,9.2,9.28,-0.08000000000000007,-0.8621,19790.37,18217.164
600833.SH,20191104,9.27,9.33,9.24,9.28,9.29,-0.009999999999999787,-0.1076,11792.0,10947.689
600833.SH,20191101,9.35,9.36,9.2,9.29,9.35,-0.0600000000000005,-0.6417,16836.02,15590.88
600833.SH,20191031,9.5,9.5,9.31,9.35,9.45,-0.09999999999999964,-1.0582,7304.41,6860.134
600833.SH,20191030,9.68,9.68,9.41,9.45,9.64,-0.19000000000000128,-1.971,6249.31,5915.489
600833.SH,20191029,9.63,9.68,9.56,9.64,9.63,0.009999999999999787,0.1038,7020.15,6772.158
600833.SH,20191028,9.65,9.65,9.52,9.63,9.57,0.0600000000000005,0.627,9434.15,9044.022
600833.SH,20191025,9.46,9.6,9.44,9.57,9.44,0.13000000000000078,1.3771,7417.5,7058.87
600833.SH,20191024,9.43,9.51,9.4,9.44,9.48,-0.040000000000000924,-0.4219,6871.64,6498.232
600833.SH,20191023,9.57,9.6,9.46,9.48,9.53,-0.049999999999998934,-0.5247,4778.0,4542.596
600833.SH,20191022,9.46,9.53,9.35,9.53,9.4,0.129999999999999,1.383,6277.0,5935.168
600833.SH,20191021,9.5,9.5,9.3,9.4,9.47,-0.07000000000000028,-0.7392,6970.01,6521.347
600833.SH,20191018,9.67,9.7,9.4,9.47,9.66,-0.1899999999999995,-1.9669,7505.0,7157.452
600833.SH,20191017,9.63,9.74,9.63,9.66,9.67,-0.009999999999999787,-0.1034,3779.0,3663.766
600833.SH,20191016,9.73,9.79,9.65,9.67,9.72,-0.05000000000000071,-0.5144,6007.81,5842.833
600833.SH,20191015,9.85,9.85,9.68,9.72,9.86,-0.1399999999999988,-1.4199,6403.0,6237.089
600833.SH,20191014,9.86,9.97,9.71,9.86,9.8,0.05999999999999872,0.6122,14913.91,14694.818
600833.SH,20191011,9.83,9.83,9.67,9.8,9.78,0.02000000000000135,0.2045,7792.0,7611.081
600833.SH,20191010,9.6,9.8,9.6,9.78,9.61,0.16999999999999993,1.769,8261.01,8034.807
600833.SH,20191009,9.58,9.62,9.4,9.61,9.59,0.019999999999999574,0.2086,5060.0,4836.018
600833.SH,20191008,9.54,9.67,9.5,9.59,9.54,0.05000000000000071,0.5241,6209.95,5958.057
600833.SH,20190930,9.67,9.76,9.52,9.54,9.68,-0.14000000000000057,-1.4463,5509.8,5287.124
600833.SH,20190927,9.67,9.75,9.56,9.68,9.56,0.11999999999999922,1.2552,5609.24,5429.2
600833.SH,20190926,9.77,9.81,9.55,9.56,9.75,-0.1899999999999995,-1.9487,7881.5,7594.376
600833.SH,20190925,9.96,9.96,9.75,9.75,9.97,-0.22000000000000064,-2.2066,11592.52,11383.479
600833.SH,20190924,9.91,10.05,9.91,9.97,9.92,0.05000000000000071,0.504,9585.0,9552.424
600833.SH,20190923,10.08,10.15,9.84,9.92,10.12,-0.1999999999999993,-1.9763,11495.2,11422.698
600833.SH,20190920,10.18,10.2,9.96,10.12,10.15,-0.030000000000001137,-0.2956,19977.64,20167.014
600833.SH,20190919,9.94,10.16,9.85,10.15,9.85,0.3000000000000007,3.0457,19500.56,19614.601
600833.SH,20190918,9.85,10.0,9.83,9.85,9.85,0.0,0.0,9103.0,9021.612
600833.SH,20190917,10.11,10.11,9.75,9.85,10.05,-0.20000000000000107,-1.99,13870.44,13745.401
600833.SH,20190916,10.1,10.1,10.02,10.05,10.05,0.0,0.0,8787.01,8837.034
600833.SH,20190912,10.07,10.13,9.96,10.05,10.06,-0.009999999999999787,-0.0994,9099.01,9134.483
600833.SH,20190911,10.18,10.28,10.06,10.06,10.16,-0.09999999999999964,-0.9843,14406.41,14631.393
600833.SH,20190910,10.16,10.21,10.04,10.16,10.15,0.009999999999999787,0.0985,15517.56,15721.294
600833.SH,20190909,10.07,10.15,10.02,10.15,10.04,0.11000000000000121,1.0956,14392.01,14511.55
600833.SH,20190906,10.07,10.07,9.93,10.04,9.97,0.06999999999999851,0.7021,11299.0,11294.852
600833.SH,20190905,9.97,10.1,9.96,9.97,9.93,0.040000000000000924,0.4028,17990.11,18050.318
600833.SH,20190904,9.92,10.03,9.8,9.93,9.97,-0.040000000000000924,-0.4012,15158.96,15012.031
600833.SH,20190903,9.85,9.97,9.83,9.97,9.84,0.13000000000000078,1.3211,14165.44,14052.871
