ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
601766.SH,20200408,6.47,6.5,6.42,6.44,6.51,-0.0699999999999994,-1.0753,384022.53,247503.485
601766.SH,20200407,6.49,6.53,6.46,6.51,6.42,0.08999999999999986,1.4019,515953.47,334802.458
601766.SH,20200403,6.5,6.51,6.42,6.42,6.52,-0.09999999999999964,-1.5337,280846.58,181009.687
601766.SH,20200402,6.48,6.52,6.41,6.52,6.51,0.009999999999999787,0.1536,423981.89,274152.06
601766.SH,20200401,6.51,6.62,6.49,6.51,6.56,-0.04999999999999982,-0.7622,548468.85,359171.045
601766.SH,20200331,6.66,6.66,6.48,6.56,6.66,-0.10000000000000053,-1.5015,993908.42,649805.969
601766.SH,20200330,6.53,6.7,6.52,6.66,6.59,0.07000000000000028,1.0622,975523.74,646357.832
601766.SH,20200327,6.35,6.73,6.34,6.59,6.28,0.3099999999999996,4.9363,1867549.43,1229255.49
601766.SH,20200326,6.32,6.33,6.26,6.28,6.36,-0.08000000000000007,-1.2579,345778.29,217509.688
601766.SH,20200325,6.34,6.42,6.28,6.36,6.23,0.1299999999999999,2.0867,543928.69,345347.428
601766.SH,20200324,6.26,6.28,6.17,6.23,6.17,0.0600000000000005,0.9724,411373.79,256549.018
601766.SH,20200323,6.21,6.25,6.15,6.17,6.33,-0.16000000000000014,-2.5276,483608.08,299162.166
601766.SH,20200320,6.21,6.33,6.2,6.33,6.19,0.13999999999999968,2.2617,571387.02,357628.462
601766.SH,20200319,6.29,6.35,6.11,6.19,6.28,-0.08999999999999986,-1.4331,704963.86,437099.197
601766.SH,20200318,6.4,6.46,6.27,6.28,6.38,-0.09999999999999964,-1.5674,551741.73,351653.381
601766.SH,20200317,6.36,6.51,6.24,6.38,6.39,-0.009999999999999787,-0.1565,656654.71,417589.748
601766.SH,20200316,6.51,6.64,6.36,6.39,6.44,-0.05000000000000071,-0.7764,885773.31,576964.915
601766.SH,20200313,6.27,6.48,6.21,6.44,6.52,-0.07999999999999918,-1.227,813190.91,515931.487
601766.SH,20200312,6.58,6.6,6.46,6.52,6.66,-0.14000000000000057,-2.1021,837114.11,546209.409
