ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002388.SZ,20200408,6.34,6.44,6.28,6.41,6.34,0.07000000000000028,1.1041,41849.65,26720.494
002388.SZ,20200407,6.17,6.36,6.16,6.34,6.06,0.28000000000000025,4.6205,67167.05,42086.356
002388.SZ,20200403,6.14,6.18,6.02,6.06,6.18,-0.1200000000000001,-1.9417,34990.02,21297.146
002388.SZ,20200402,5.99,6.18,5.94,6.18,6.02,0.16000000000000014,2.6578,33722.6,20579.147
002388.SZ,20200401,6.05,6.14,6.0,6.02,6.05,-0.03000000000000025,-0.4959,30225.18,18350.719
002388.SZ,20200331,6.16,6.18,6.04,6.05,6.11,-0.0600000000000005,-0.982,27221.0,16591.222
002388.SZ,20200330,6.35,6.35,6.01,6.11,6.42,-0.3099999999999996,-4.8287,51113.8,31183.62
002388.SZ,20200327,6.48,6.54,6.35,6.42,6.41,0.009999999999999787,0.156,39075.06,25118.887
002388.SZ,20200326,6.6,6.6,6.4,6.41,6.62,-0.20999999999999996,-3.1722,57212.78,37219.262
002388.SZ,20200325,6.7,6.82,6.57,6.62,6.55,0.07000000000000028,1.0687,79646.04,52886.152
002388.SZ,20200324,6.49,6.57,6.32,6.55,6.4,0.14999999999999947,2.3437,52823.02,34218.1
002388.SZ,20200323,6.39,6.53,6.31,6.4,6.59,-0.1899999999999995,-2.8832,49540.0,31741.232
002388.SZ,20200320,6.56,6.64,6.45,6.59,6.51,0.08000000000000007,1.2289,54408.0,35666.64
002388.SZ,20200319,6.43,6.59,6.28,6.51,6.45,0.05999999999999961,0.9302,64984.0,41837.704
002388.SZ,20200318,6.71,6.78,6.43,6.45,6.66,-0.20999999999999996,-3.1532,78311.01,51947.326
002388.SZ,20200317,6.9,6.92,6.33,6.66,6.75,-0.08999999999999986,-1.3333,84821.13,56104.361
002388.SZ,20200316,7.33,7.34,6.68,6.75,7.23,-0.4800000000000004,-6.639,137935.18,97041.142
002388.SZ,20200313,7.02,7.4,6.95,7.23,7.37,-0.13999999999999968,-1.8996,118184.47,84824.46
002388.SZ,20200312,7.2,7.43,7.17,7.37,7.42,-0.04999999999999982,-0.6739,119659.43,87369.192
002388.SZ,20200311,7.76,7.9,7.42,7.42,7.78,-0.3600000000000003,-4.6272,196270.72,150383.572
002388.SZ,20200310,7.11,7.79,7.03,7.78,7.27,0.5100000000000007,7.0151,230762.12,173151.506
002388.SZ,20200309,7.38,7.6,7.26,7.27,7.46,-0.1900000000000004,-2.5469,127297.0,94476.587
002388.SZ,20200306,7.3,7.56,7.23,7.46,7.41,0.04999999999999982,0.6748,122466.47,90765.412
002388.SZ,20200305,7.46,7.6,7.34,7.41,7.4,0.009999999999999787,0.1351,129143.43,96066.007
002388.SZ,20200304,7.24,7.4,7.06,7.4,7.3,0.10000000000000053,1.3699,141453.22,103047.285
002388.SZ,20200303,7.5,7.77,7.19,7.3,7.28,0.019999999999999574,0.2747,241304.64,180706.548
002388.SZ,20200302,6.82,7.28,6.8,7.28,6.62,0.6600000000000001,9.9698,112187.16,79857.545
002388.SZ,20200228,7.0,7.12,6.59,6.62,7.26,-0.6399999999999997,-8.8154,124443.61,85183.246
002388.SZ,20200227,7.3,7.38,7.13,7.26,7.21,0.04999999999999982,0.6935,91061.0,66336.473
002388.SZ,20200226,7.4,7.49,7.21,7.21,7.62,-0.41000000000000014,-5.3806,134180.0,98852.471
002388.SZ,20200225,7.5,7.68,7.16,7.62,7.74,-0.1200000000000001,-1.5504,203641.02,152443.376
002388.SZ,20200224,7.39,7.78,7.2,7.74,7.39,0.35000000000000053,4.7361,192361.5,145848.545
002388.SZ,20200221,7.2,7.45,7.17,7.39,7.23,0.15999999999999925,2.213,135142.97,98961.956
002388.SZ,20200220,7.14,7.26,6.91,7.23,7.12,0.11000000000000032,1.5449,131134.74,93287.756
002388.SZ,20200219,6.97,7.22,6.97,7.12,7.01,0.11000000000000032,1.5692,103730.01,73675.468
002388.SZ,20200218,6.82,7.02,6.79,7.01,6.82,0.1899999999999995,2.7859,80242.08,55601.371
002388.SZ,20200217,6.55,6.82,6.55,6.82,6.6,0.22000000000000064,3.3333,84151.4,56749.576
002388.SZ,20200214,6.55,6.72,6.48,6.6,6.53,0.0699999999999994,1.072,80659.01,53342.852
002388.SZ,20200213,6.54,6.66,6.48,6.53,6.58,-0.04999999999999982,-0.7599,61909.03,40615.337
002388.SZ,20200212,6.4,6.61,6.36,6.58,6.43,0.15000000000000036,2.3328,71261.36,46292.062
002388.SZ,20200211,6.51,6.51,6.33,6.43,6.47,-0.040000000000000036,-0.6182,62791.41,40311.211
002388.SZ,20200210,6.36,6.48,6.33,6.47,6.42,0.04999999999999982,0.7788,65679.72,42107.865
002388.SZ,20200207,6.21,6.44,6.17,6.42,6.26,0.16000000000000014,2.5559,95734.08,60302.276
002388.SZ,20200206,6.1,6.29,6.09,6.26,6.11,0.14999999999999947,2.455,84894.92,52625.264
002388.SZ,20200205,5.99,6.25,5.96,6.11,5.94,0.16999999999999993,2.862,86447.45,52862.243
002388.SZ,20200204,5.74,6.07,5.74,5.94,6.38,-0.4399999999999995,-6.8966,129869.23,77221.862
002388.SZ,20200203,6.38,6.38,6.38,6.38,7.09,-0.71,-10.0141,7209.0,4599.342
002388.SZ,20200123,7.35,7.43,7.05,7.09,7.36,-0.27000000000000046,-3.6685,68137.78,49327.335
002388.SZ,20200122,7.3,7.39,7.0,7.36,7.3,0.0600000000000005,0.8219,90099.24,64741.657
002388.SZ,20200121,7.45,7.45,7.28,7.3,7.49,-0.1900000000000004,-2.5367,50687.8,37299.372
002388.SZ,20200120,7.37,7.5,7.24,7.49,7.4,0.08999999999999986,1.2162,56881.0,41970.921
002388.SZ,20200117,7.49,7.55,7.31,7.4,7.46,-0.05999999999999961,-0.8043,61470.78,45623.264
002388.SZ,20200116,7.52,7.59,7.45,7.46,7.49,-0.03000000000000025,-0.4005,48913.02,36690.458
002388.SZ,20200115,7.59,7.64,7.47,7.49,7.61,-0.1200000000000001,-1.5769,61058.87,45943.33
002388.SZ,20200114,7.62,7.73,7.58,7.61,7.64,-0.02999999999999936,-0.3927,86137.0,65933.163
002388.SZ,20200113,7.58,7.65,7.45,7.64,7.66,-0.020000000000000462,-0.2611,96122.33,72544.963
002388.SZ,20200110,7.76,7.95,7.56,7.66,7.63,0.03000000000000025,0.3932,187349.26,144612.9
002388.SZ,20200109,7.43,7.66,7.43,7.63,7.39,0.2400000000000002,3.2476,119767.75,90312.32
002388.SZ,20200108,7.48,7.49,7.34,7.39,7.54,-0.15000000000000036,-1.9894,74975.15,55602.123
002388.SZ,20200107,7.49,7.55,7.41,7.54,7.47,0.07000000000000028,0.9371,79270.68,59329.305
002388.SZ,20200106,7.44,7.53,7.28,7.47,7.45,0.019999999999999574,0.2685,86952.02,64577.384
002388.SZ,20200103,7.37,7.45,7.32,7.45,7.36,0.08999999999999986,1.2228,72956.04,54022.971
002388.SZ,20200102,7.27,7.4,7.2,7.36,7.2,0.16000000000000014,2.2222,69475.94,50890.262
002388.SZ,20191231,7.22,7.3,7.12,7.2,7.21,-0.009999999999999787,-0.1387,48460.02,34856.265
002388.SZ,20191230,7.2,7.28,7.05,7.21,7.28,-0.07000000000000028,-0.9615,64877.62,46634.343
002388.SZ,20191227,7.5,7.54,7.26,7.28,7.5,-0.21999999999999975,-2.9333,78916.62,58239.335
002388.SZ,20191226,7.51,7.6,7.37,7.5,7.6,-0.09999999999999964,-1.3158,113348.27,84408.162
002388.SZ,20191225,7.42,7.63,7.34,7.6,7.26,0.33999999999999986,4.6832,126338.85,94723.058
002388.SZ,20191224,7.07,7.29,7.0,7.26,7.02,0.2400000000000002,3.4188,81079.99,58283.115
002388.SZ,20191223,7.39,7.48,7.01,7.02,7.46,-0.4400000000000004,-5.8981,142834.84,102829.232
002388.SZ,20191220,7.26,7.66,7.25,7.46,7.32,0.13999999999999968,1.9126,163435.0,122706.241
002388.SZ,20191219,7.25,7.42,7.16,7.32,7.6,-0.27999999999999936,-3.6842,159353.04,115993.26
002388.SZ,20191218,7.47,7.68,7.44,7.6,7.5,0.09999999999999964,1.3333,87670.0,66553.118
002388.SZ,20191217,7.44,7.6,7.4,7.5,7.4,0.09999999999999964,1.3514,94817.0,71102.411
002388.SZ,20191216,7.29,7.41,7.19,7.4,7.28,0.1200000000000001,1.6484,87506.4,64135.212
002388.SZ,20191213,7.24,7.31,7.18,7.28,7.2,0.08000000000000007,1.1111,68011.59,49260.265
002388.SZ,20191212,7.31,7.31,7.15,7.2,7.25,-0.04999999999999982,-0.6897,63102.38,45664.929
002388.SZ,20191211,7.4,7.4,7.18,7.25,7.35,-0.09999999999999964,-1.3605,74559.59,54095.59
002388.SZ,20191210,7.17,7.36,7.13,7.35,7.19,0.15999999999999925,2.2253,98288.18,71596.866
002388.SZ,20191209,7.15,7.4,7.12,7.19,7.15,0.040000000000000036,0.5594,105949.18,76741.045
002388.SZ,20191206,7.08,7.18,7.0,7.15,7.09,0.0600000000000005,0.8463,71077.75,50415.395
002388.SZ,20191205,6.95,7.1,6.95,7.09,6.97,0.1200000000000001,1.7217,79066.0,55573.519
002388.SZ,20191204,6.96,7.06,6.91,6.97,7.02,-0.04999999999999982,-0.7123,61472.75,42858.366
002388.SZ,20191203,6.79,7.23,6.74,7.02,6.73,0.28999999999999915,4.3091,132182.2,92915.497
002388.SZ,20191202,6.67,6.78,6.67,6.73,6.68,0.05000000000000071,0.7485,36546.62,24618.725
002388.SZ,20191129,6.58,6.7,6.58,6.68,6.63,0.04999999999999982,0.7541,39958.03,26579.354
002388.SZ,20191128,6.63,6.7,6.6,6.63,6.62,0.009999999999999787,0.1511,32550.52,21624.831
002388.SZ,20191127,6.6,6.69,6.47,6.62,6.59,0.03000000000000025,0.4552,55439.79,36666.927
002388.SZ,20191126,6.61,6.72,6.54,6.59,6.56,0.03000000000000025,0.4573,45896.0,30352.264
002388.SZ,20191125,6.85,6.85,6.53,6.56,6.85,-0.29000000000000004,-4.2336,73802.0,48652.321
002388.SZ,20191122,7.02,7.1,6.8,6.85,6.97,-0.1200000000000001,-1.7217,63584.4,44075.112
002388.SZ,20191121,7.0,7.03,6.91,6.97,7.04,-0.07000000000000028,-0.9943,37704.0,26258.115
002388.SZ,20191120,7.14,7.23,7.03,7.04,7.12,-0.08000000000000007,-1.1236,52309.38,37224.443
002388.SZ,20191119,7.0,7.13,6.96,7.12,6.95,0.16999999999999993,2.446,47062.04,33286.485
002388.SZ,20191118,6.96,7.04,6.89,6.95,6.9,0.04999999999999982,0.7246,34119.0,23767.852
002388.SZ,20191115,7.01,7.09,6.9,6.9,7.05,-0.14999999999999947,-2.1277,38660.02,27008.808
002388.SZ,20191114,6.95,7.1,6.93,7.05,6.95,0.09999999999999964,1.4388,54367.0,38166.791
002388.SZ,20191113,7.03,7.04,6.86,6.95,7.06,-0.10999999999999943,-1.5581,48274.0,33506.276
002388.SZ,20191112,7.2,7.2,6.83,7.06,7.08,-0.020000000000000462,-0.2825,61994.0,43260.384
002388.SZ,20191111,7.31,7.36,7.01,7.08,7.4,-0.3200000000000003,-4.3243,65132.0,46574.317
002388.SZ,20191108,7.48,7.55,7.38,7.4,7.4,0.0,0.0,58769.88,43759.114
002388.SZ,20191107,7.26,7.44,7.15,7.4,7.18,0.22000000000000064,3.0641,84835.86,62401.509
002388.SZ,20191106,7.47,7.47,7.12,7.18,7.44,-0.2600000000000007,-3.4946,82757.02,60157.162
002388.SZ,20191105,7.47,7.5,7.39,7.44,7.44,0.0,0.0,55341.0,41166.965
002388.SZ,20191104,7.38,7.52,7.38,7.44,7.37,0.07000000000000028,0.9498,58505.95,43639.423
002388.SZ,20191101,7.3,7.4,7.22,7.37,7.34,0.03000000000000025,0.4087,46448.35,34078.223
002388.SZ,20191031,7.38,7.49,7.3,7.34,7.41,-0.07000000000000028,-0.9447,47381.93,35020.352
002388.SZ,20191030,7.31,7.46,7.2,7.41,7.35,0.0600000000000005,0.8163,68223.0,50141.697
002388.SZ,20191029,7.71,7.74,7.35,7.35,7.71,-0.3600000000000003,-4.6693,110281.04,82735.944
002388.SZ,20191028,7.5,7.75,7.49,7.71,7.47,0.2400000000000002,3.2129,117108.78,89670.042
002388.SZ,20191025,7.43,7.49,7.29,7.47,7.42,0.04999999999999982,0.6739,64842.06,47924.556
002388.SZ,20191024,7.37,7.48,7.3,7.42,7.4,0.019999999999999574,0.2703,50487.8,37346.585
002388.SZ,20191023,7.5,7.55,7.36,7.4,7.52,-0.11999999999999922,-1.5957,65950.8,49066.708
002388.SZ,20191022,7.3,7.52,7.28,7.52,7.29,0.22999999999999954,3.155,80762.48,59809.307
002388.SZ,20191021,7.41,7.42,7.11,7.29,7.35,-0.05999999999999961,-0.8163,63062.0,45666.045
002388.SZ,20191018,7.53,7.63,7.31,7.35,7.48,-0.13000000000000078,-1.738,88587.28,65960.228
002388.SZ,20191017,7.72,7.74,7.42,7.48,7.69,-0.20999999999999996,-2.7308,102789.42,77697.047
002388.SZ,20191016,7.94,8.09,7.6,7.69,8.13,-0.4400000000000004,-5.4121,167724.4,130472.965
002388.SZ,20191015,8.31,8.32,8.05,8.13,8.3,-0.16999999999999993,-2.0482,69988.0,57003.219
002388.SZ,20191014,8.25,8.45,8.22,8.3,8.15,0.15000000000000036,1.8405,93599.0,77815.939
002388.SZ,20191011,8.32,8.32,8.04,8.15,8.27,-0.11999999999999922,-1.451,88054.04,72135.33
002388.SZ,20191010,8.15,8.29,8.08,8.27,8.15,0.11999999999999922,1.4724,109100.68,89631.68
002388.SZ,20191009,7.95,8.15,7.66,8.15,7.99,0.16000000000000014,2.0025,89974.42,71609.621
002388.SZ,20191008,8.02,8.13,7.92,7.99,7.94,0.04999999999999982,0.6297,75799.25,60651.008
002388.SZ,20190930,8.16,8.23,7.9,7.94,8.14,-0.20000000000000018,-2.457,89689.11,72056.874
002388.SZ,20190927,8.14,8.32,7.98,8.14,8.09,0.05000000000000071,0.618,121309.0,99174.996
002388.SZ,20190926,8.71,8.79,8.06,8.09,8.71,-0.620000000000001,-7.1183,195732.75,163553.815
002388.SZ,20190925,9.18,9.21,8.63,8.71,9.29,-0.5799999999999983,-6.2433,223514.08,197561.984
002388.SZ,20190924,9.25,9.44,9.18,9.29,9.32,-0.030000000000001137,-0.3219,218727.93,203846.348
002388.SZ,20190923,9.05,9.35,8.98,9.32,9.19,0.13000000000000078,1.4146,267658.45,245380.877
002388.SZ,20190920,9.5,9.59,9.12,9.19,9.69,-0.5,-5.16,404351.95,377010.402
002388.SZ,20190919,8.84,9.69,8.7,9.69,8.81,0.879999999999999,9.9886,390701.12,361994.929
002388.SZ,20190918,8.62,9.16,8.58,8.81,8.52,0.2900000000000009,3.4038,303579.37,268247.313
002388.SZ,20190917,8.6,8.97,8.5,8.52,8.75,-0.23000000000000043,-2.6286,259399.12,226203.713
002388.SZ,20190916,8.64,8.75,8.26,8.75,8.67,0.08000000000000007,0.9227,207965.6,178141.733
002388.SZ,20190912,8.36,8.72,8.26,8.67,8.36,0.3100000000000005,3.7081,241219.12,206258.686
002388.SZ,20190911,8.41,8.71,8.36,8.36,8.4,-0.040000000000000924,-0.4762,190055.21,161869.84
002388.SZ,20190910,8.5,8.56,8.36,8.4,8.62,-0.21999999999999886,-2.5522,205074.68,173106.643
002388.SZ,20190909,8.34,8.97,8.17,8.62,8.3,0.3199999999999985,3.8554,361432.64,306604.507
002388.SZ,20190906,8.02,8.3,7.93,8.3,7.99,0.3100000000000005,3.8798,274076.36,222821.561
002388.SZ,20190905,7.9,8.18,7.9,7.99,7.9,0.08999999999999986,1.1392,215135.52,173527.498
002388.SZ,20190904,7.94,7.96,7.81,7.9,7.95,-0.04999999999999982,-0.6289,115597.0,91057.072
002388.SZ,20190903,7.84,7.95,7.75,7.95,7.82,0.1299999999999999,1.6624,131083.8,102928.459
002388.SZ,20190902,7.66,7.89,7.59,7.82,7.67,0.15000000000000036,1.9557,117836.83,91693.915
002388.SZ,20190830,8.08,8.1,7.67,7.67,8.07,-0.40000000000000036,-4.9566,192385.34,151021.546
002388.SZ,20190829,7.98,8.2,7.95,8.07,7.98,0.08999999999999986,1.1278,200485.55,162086.078
002388.SZ,20190828,8.08,8.1,7.94,7.98,8.16,-0.17999999999999972,-2.2059,148874.59,119141.983
002388.SZ,20190827,8.37,8.39,8.02,8.16,8.21,-0.05000000000000071,-0.609,284877.05,232142.259
002388.SZ,20190826,7.75,8.35,7.67,8.21,7.93,0.28000000000000114,3.5309,350657.06,284224.671
002388.SZ,20190823,8.06,8.07,7.77,7.93,8.07,-0.14000000000000057,-1.7348,210497.41,166569.222
002388.SZ,20190822,8.16,8.19,7.9,8.07,8.28,-0.20999999999999908,-2.5362,297899.27,239505.716
002388.SZ,20190821,7.88,8.47,7.73,8.28,7.85,0.4299999999999997,5.4777,442348.03,356625.179
002388.SZ,20190820,7.78,8.08,7.71,7.85,7.75,0.09999999999999964,1.2903,361285.71,283937.568
002388.SZ,20190819,7.45,7.81,7.35,7.75,7.22,0.5300000000000002,7.3407,296624.6,226222.889
002388.SZ,20190816,7.36,7.38,7.18,7.22,7.34,-0.1200000000000001,-1.6349,141057.6,102516.641
002388.SZ,20190815,7.05,7.4,7.0,7.34,7.48,-0.14000000000000057,-1.8717,162119.0,116868.592
002388.SZ,20190814,7.65,7.88,7.46,7.48,7.53,-0.04999999999999982,-0.664,241154.17,184855.987
002388.SZ,20190813,7.6,7.6,7.4,7.53,7.63,-0.09999999999999964,-1.3106,137452.02,102896.963
002388.SZ,20190812,7.21,7.68,7.15,7.63,7.32,0.3099999999999996,4.235,207871.99,154844.044
002388.SZ,20190809,7.53,7.56,7.11,7.32,7.45,-0.1299999999999999,-1.745,205702.11,150776.032
002388.SZ,20190808,7.09,7.7,7.08,7.45,7.03,0.41999999999999993,5.9744,246755.54,182413.263
002388.SZ,20190807,7.4,7.44,7.0,7.03,7.29,-0.2599999999999998,-3.5665,155905.66,112406.604
002388.SZ,20190806,7.37,7.37,6.99,7.29,7.62,-0.33000000000000007,-4.3307,219970.56,158470.701
002388.SZ,20190805,7.65,7.84,7.58,7.62,7.62,0.0,0.0,193252.93,148517.974
002388.SZ,20190802,7.52,7.77,7.37,7.62,7.9,-0.28000000000000025,-3.5443,228266.85,173333.444
002388.SZ,20190801,7.79,8.04,7.7,7.9,7.79,0.11000000000000032,1.4121,241380.08,190077.205
002388.SZ,20190731,7.9,8.14,7.7,7.79,8.15,-0.3600000000000003,-4.4172,320474.04,254323.171
002388.SZ,20190730,7.83,8.35,7.58,8.15,7.71,0.4400000000000004,5.7069,444449.32,351894.198
002388.SZ,20190729,7.78,8.15,7.71,7.71,7.71,0.0,0.0,362670.69,286575.836
002388.SZ,20190726,7.67,7.8,7.52,7.71,7.8,-0.08999999999999986,-1.1538,301134.68,231032.441
002388.SZ,20190725,7.69,7.94,7.48,7.8,7.63,0.16999999999999993,2.228,560198.17,431578.432
002388.SZ,20190724,6.98,7.63,6.98,7.63,6.94,0.6899999999999995,9.9424,297472.35,220850.785
002388.SZ,20190723,6.79,7.15,6.67,6.94,6.77,0.17000000000000082,2.5111,245772.45,171105.748
002388.SZ,20190722,7.31,7.31,6.66,6.77,7.3,-0.5300000000000002,-7.2603,224864.7,154364.962
002388.SZ,20190719,7.47,7.57,7.23,7.3,7.5,-0.20000000000000018,-2.6667,259622.02,191032.517
002388.SZ,20190718,7.6,7.85,7.48,7.5,7.95,-0.4500000000000002,-5.6604,421918.56,321814.231
002388.SZ,20190717,7.12,7.95,6.93,7.95,7.23,0.7199999999999998,9.9585,534996.46,403649.593
002388.SZ,20190716,7.16,7.55,7.14,7.23,7.2,0.03000000000000025,0.4167,312098.74,229266.048
002388.SZ,20190715,7.08,7.36,6.9,7.2,7.29,-0.08999999999999986,-1.2346,306216.78,219310.363
002388.SZ,20190712,7.07,7.65,6.82,7.29,7.03,0.2599999999999998,3.6984,410718.38,291749.317
