ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000612.SZ,20200408,3.67,3.77,3.65,3.74,3.69,0.050000000000000266,1.355,68205.67,25296.304
000612.SZ,20200407,3.68,3.71,3.64,3.69,3.62,0.06999999999999984,1.9337,77993.99,28641.462
000612.SZ,20200403,3.63,3.68,3.61,3.62,3.64,-0.020000000000000018,-0.5495,46904.48,17087.366
000612.SZ,20200402,3.58,3.65,3.56,3.64,3.64,0.0,0.0,43573.58,15750.323
000612.SZ,20200401,3.65,3.69,3.58,3.64,3.65,-0.009999999999999787,-0.274,74761.7,27159.402
000612.SZ,20200331,3.55,3.7,3.53,3.65,3.52,0.1299999999999999,3.6932,88103.48,31967.498
000612.SZ,20200330,3.55,3.55,3.45,3.52,3.57,-0.04999999999999982,-1.4006,53861.44,18851.809
000612.SZ,20200327,3.61,3.62,3.56,3.57,3.57,0.0,0.0,48057.02,17275.607
000612.SZ,20200326,3.63,3.64,3.55,3.57,3.65,-0.08000000000000007,-2.1918,77069.14,27651.763
000612.SZ,20200325,3.65,3.7,3.64,3.65,3.62,0.029999999999999805,0.8287,65457.86,23981.812
000612.SZ,20200324,3.58,3.63,3.55,3.62,3.55,0.07000000000000028,1.9718,78313.29,28086.518
000612.SZ,20200323,3.5,3.56,3.47,3.55,3.59,-0.040000000000000036,-1.1142,55191.62,19381.47
000612.SZ,20200320,3.56,3.6,3.52,3.59,3.55,0.040000000000000036,1.1268,49049.41,17467.736
000612.SZ,20200319,3.51,3.57,3.45,3.55,3.55,0.0,0.0,66959.0,23534.998
000612.SZ,20200318,3.59,3.64,3.51,3.55,3.57,-0.020000000000000018,-0.5602,73297.62,26217.552
000612.SZ,20200317,3.64,3.7,3.5,3.57,3.63,-0.06000000000000005,-1.6529,61956.71,22144.556
000612.SZ,20200316,3.71,3.77,3.58,3.63,3.68,-0.050000000000000266,-1.3587,84048.45,30913.27
000612.SZ,20200313,3.64,3.71,3.57,3.68,3.76,-0.07999999999999963,-2.1277,75859.6,27610.367
000612.SZ,20200312,3.8,3.8,3.69,3.76,3.82,-0.06000000000000005,-1.5707,69244.88,25850.32
000612.SZ,20200311,3.84,3.9,3.82,3.82,3.83,-0.010000000000000231,-0.2611,59647.42,23029.867
000612.SZ,20200310,3.75,3.87,3.71,3.83,3.81,0.020000000000000018,0.5249,74983.21,28422.534
000612.SZ,20200309,3.77,3.9,3.77,3.81,3.95,-0.14000000000000012,-3.5443,93582.78,35874.715
000612.SZ,20200306,3.96,3.98,3.92,3.95,3.99,-0.040000000000000036,-1.0025,80180.97,31630.097
000612.SZ,20200305,3.95,4.02,3.92,3.99,3.91,0.08000000000000007,2.046,105878.78,42075.185
000612.SZ,20200304,3.83,3.91,3.79,3.91,3.82,0.0900000000000003,2.356,99241.73,38250.101
000612.SZ,20200303,3.86,3.89,3.78,3.82,3.8,0.020000000000000018,0.5263,80149.62,30762.184
000612.SZ,20200302,3.74,3.82,3.72,3.8,3.7,0.09999999999999964,2.7027,78836.26,29831.13
000612.SZ,20200228,3.75,3.81,3.65,3.7,3.87,-0.16999999999999993,-4.3928,117842.46,43835.049
