ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002229.SZ,20200408,7.09,7.4,6.99,7.34,7.16,0.17999999999999972,2.514,251901.45,182454.21
002229.SZ,20200407,6.62,7.16,6.6,7.16,6.51,0.6500000000000004,9.9846,256025.82,178926.751
002229.SZ,20200403,6.5,6.61,6.47,6.51,6.49,0.019999999999999574,0.3082,103503.9,67588.642
002229.SZ,20200402,6.18,6.52,6.18,6.49,6.34,0.15000000000000036,2.3659,90169.88,57726.895
002229.SZ,20200401,6.39,6.47,6.32,6.34,6.41,-0.07000000000000028,-1.092,65268.58,41802.294
002229.SZ,20200331,6.51,6.56,6.32,6.41,6.43,-0.019999999999999574,-0.311,87537.22,56258.785
002229.SZ,20200330,6.69,6.72,6.29,6.43,6.78,-0.35000000000000053,-5.1622,122359.76,79357.793
002229.SZ,20200327,6.89,7.0,6.75,6.78,6.8,-0.019999999999999574,-0.2941,109308.4,75289.857
002229.SZ,20200326,6.92,6.92,6.75,6.8,6.94,-0.14000000000000057,-2.0173,92248.6,63158.332
002229.SZ,20200325,7.03,7.06,6.89,6.94,6.88,0.0600000000000005,0.8721,134158.2,93389.849
002229.SZ,20200324,6.9,7.0,6.72,6.88,6.77,0.11000000000000032,1.6248,108335.41,74611.345
002229.SZ,20200323,7.06,7.17,6.73,6.77,7.26,-0.4900000000000002,-6.7493,111044.64,77254.708
002229.SZ,20200320,7.38,7.41,7.17,7.26,7.31,-0.04999999999999982,-0.684,86864.99,63117.216
002229.SZ,20200319,7.37,7.37,7.1,7.31,7.39,-0.08000000000000007,-1.0825,144990.98,104806.079
002229.SZ,20200318,7.6,7.61,7.31,7.39,7.49,-0.10000000000000053,-1.3351,122471.42,90942.907
002229.SZ,20200317,7.51,7.67,7.0,7.49,7.49,0.0,0.0,181802.5,133998.254
002229.SZ,20200316,7.56,7.92,7.44,7.49,7.54,-0.04999999999999982,-0.6631,253464.66,194911.192
002229.SZ,20200313,6.86,7.55,6.83,7.54,7.5,0.040000000000000036,0.5333,253005.16,183531.146
002229.SZ,20200312,7.74,7.74,7.47,7.5,7.87,-0.3700000000000001,-4.7014,239302.88,181850.873
002229.SZ,20200311,8.15,8.29,7.87,7.87,8.15,-0.28000000000000025,-3.4356,266627.31,215963.73
002229.SZ,20200310,7.87,8.3,7.67,8.15,8.09,0.0600000000000005,0.7417,355067.29,284041.955
002229.SZ,20200309,7.7,8.5,7.67,8.09,7.79,0.2999999999999998,3.8511,367260.37,291390.01
002229.SZ,20200306,8.01,8.04,7.76,7.79,8.05,-0.2600000000000007,-3.2298,287863.45,226170.811
002229.SZ,20200305,8.15,8.21,7.88,8.05,8.14,-0.08999999999999986,-1.1057,272066.45,219073.981
