ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600823.SH,20200408,4.17,4.17,4.1,4.12,4.17,-0.04999999999999982,-1.199,103022.9,42540.361
600823.SH,20200407,4.16,4.19,4.14,4.17,4.14,0.03000000000000025,0.7246,114693.98,47725.952
600823.SH,20200403,4.14,4.15,4.11,4.14,4.15,-0.010000000000000675,-0.241,71273.4,29390.02
600823.SH,20200402,4.09,4.15,4.09,4.15,4.11,0.040000000000000036,0.9732,83457.39,34439.692
600823.SH,20200401,4.09,4.2,4.08,4.11,4.08,0.03000000000000025,0.7353,122043.77,50484.879
600823.SH,20200331,4.14,4.15,4.06,4.08,4.12,-0.040000000000000036,-0.9709,103349.7,42382.896
600823.SH,20200330,4.07,4.13,4.01,4.12,4.07,0.04999999999999982,1.2285,130695.14,53399.662
600823.SH,20200327,4.01,4.12,3.98,4.07,3.96,0.11000000000000032,2.7778,155048.28,62974.32
600823.SH,20200326,3.98,4.03,3.93,3.96,3.96,0.0,0.0,118977.26,47367.867
600823.SH,20200325,3.91,3.99,3.86,3.96,3.86,0.10000000000000009,2.5907,110361.37,43245.584
600823.SH,20200324,3.76,3.88,3.76,3.86,3.73,0.1299999999999999,3.4853,85904.62,32779.874
600823.SH,20200323,3.74,3.77,3.7,3.73,3.81,-0.08000000000000007,-2.0997,106267.92,39657.452
600823.SH,20200320,3.85,3.88,3.77,3.81,3.81,0.0,0.0,107682.86,41159.211
600823.SH,20200319,3.87,3.9,3.7,3.81,3.87,-0.06000000000000005,-1.5504,126210.49,47851.474
600823.SH,20200318,4.02,4.03,3.86,3.87,3.99,-0.1200000000000001,-3.0075,128960.29,50915.447
600823.SH,20200317,4.09,4.14,3.96,3.99,4.1,-0.10999999999999943,-2.6829,149115.68,60058.525
600823.SH,20200316,4.17,4.23,4.09,4.1,4.14,-0.040000000000000036,-0.9662,161024.32,67232.329
600823.SH,20200313,4.13,4.16,4.02,4.14,4.17,-0.03000000000000025,-0.7194,198802.29,81267.556
600823.SH,20200312,4.2,4.2,4.15,4.17,4.21,-0.040000000000000036,-0.9501,95445.47,39748.989
600823.SH,20200311,4.27,4.27,4.2,4.21,4.24,-0.03000000000000025,-0.7075,99031.56,41825.086
600823.SH,20200310,4.15,4.28,4.15,4.24,4.17,0.07000000000000028,1.6787,133537.56,56255.847
600823.SH,20200309,4.26,4.28,4.17,4.17,4.29,-0.1200000000000001,-2.7972,179359.9,75606.067
600823.SH,20200306,4.29,4.31,4.23,4.29,4.3,-0.009999999999999787,-0.2326,164599.6,70331.079
600823.SH,20200305,4.3,4.33,4.28,4.3,4.3,0.0,0.0,177096.86,76182.524
600823.SH,20200304,4.23,4.33,4.2,4.3,4.19,0.10999999999999943,2.6253,269803.83,115143.941
600823.SH,20200303,4.18,4.23,4.16,4.19,4.15,0.040000000000000036,0.9639,196807.96,82471.741
600823.SH,20200302,4.0,4.2,3.99,4.15,4.01,0.14000000000000057,3.4913,181331.44,75010.074
600823.SH,20200228,4.05,4.09,3.99,4.01,4.09,-0.08000000000000007,-1.956,133253.18,53666.228
600823.SH,20200227,4.11,4.14,4.06,4.09,4.1,-0.009999999999999787,-0.2439,137550.36,56390.93
600823.SH,20200226,4.03,4.18,4.02,4.1,4.05,0.04999999999999982,1.2346,187308.68,77130.881
600823.SH,20200225,4.08,4.08,4.01,4.05,4.1,-0.04999999999999982,-1.2195,207117.89,83721.47
600823.SH,20200224,4.14,4.17,4.1,4.1,4.14,-0.040000000000000036,-0.9662,142107.66,58583.468
600823.SH,20200221,4.16,4.18,4.13,4.14,4.16,-0.020000000000000462,-0.4808,144657.87,59999.622
600823.SH,20200220,4.14,4.17,4.1,4.16,4.15,0.009999999999999787,0.241,143725.84,59446.507
600823.SH,20200219,4.15,4.18,4.11,4.15,4.15,0.0,0.0,143887.67,59686.042
600823.SH,20200218,4.19,4.2,4.14,4.15,4.2,-0.04999999999999982,-1.1905,115311.78,47889.31
600823.SH,20200217,4.18,4.22,4.14,4.2,4.18,0.020000000000000462,0.4785,113559.63,47386.914
